,positif,negatif,cours,ratio
2013-03-12,24.0,2.0,45.02,0.92
2013-03-13,14.0,1.0,46.8,0.93
2013-03-14,20.0,1.0,47.28,0.95
2013-03-15,17.0,1.0,47.25,0.94
2013-03-16,12.0,,47.11,
2013-03-17,8.0,,47.44,
2013-03-18,13.0,,47.65,
2013-03-19,18.0,2.0,57.76,0.9
2013-03-20,23.0,5.0,63.41,0.82
2013-03-21,28.0,3.0,73.8,0.9
2013-03-22,31.0,4.0,71.5,0.89
2013-03-23,18.0,3.0,63.0,0.86
2013-03-24,13.0,3.0,70.1,0.81
2013-03-25,29.0,4.0,73.89,0.88
2013-03-26,18.0,3.0,78.0,0.86
2013-03-27,44.0,9.0,88.9,0.83
2013-03-28,30.0,4.0,93.57,0.88
2013-03-29,37.0,5.0,89.05,0.88
2013-03-30,21.0,2.0,91.0,0.91
2013-03-31,28.0,3.0,92.5,0.9
2013-04-01,48.0,2.0,102.51,0.96
2013-04-02,38.0,10.0,108.73,0.79
2013-04-03,68.0,14.0,138.79,0.83
2013-04-04,56.0,11.0,132.0,0.84
2013-04-05,50.0,3.0,143.8,0.94
2013-04-06,23.0,4.0,142.5,0.85
2013-04-07,34.0,1.0,160.1,0.97
2013-04-08,46.0,11.0,184.0,0.81
2013-04-09,77.0,14.0,237.99,0.85
2013-04-10,146.0,30.0,198.0,0.83
2013-04-11,95.0,23.0,123.4,0.81
2013-04-12,76.0,15.0,76.49,0.84
2013-04-13,25.0,4.0,109.5,0.86
2013-04-14,34.0,5.0,91.0,0.87
2013-04-15,40.0,8.0,91.0,0.83
2013-04-16,37.0,6.0,91.0,0.86
2013-04-17,49.0,6.0,85.6,0.89
2013-04-18,40.0,2.0,96.5,0.95
2013-04-19,25.0,3.0,119.62,0.89
2013-04-20,14.0,,123.86,
2013-04-21,16.0,2.0,125.0,0.89
2013-04-22,16.0,2.0,123.52,0.89
2013-04-23,18.0,2.0,136.08,0.9
2013-04-24,20.0,,153.2,
2013-04-25,28.0,4.0,151.12,0.88
2013-04-26,18.0,1.0,135.6,0.95
2013-04-27,10.0,,128.0,
2013-04-28,9.0,3.0,135.99,0.75
2013-04-29,6.0,,141.5,
2013-04-30,10.0,1.0,139.11,0.91
2013-05-01,19.0,8.0,124.3,0.7
2013-05-02,20.0,,105.0,
2013-05-03,25.0,4.0,93.15,0.86
2013-05-04,10.0,1.0,111.99,0.91
2013-05-05,14.0,,117.89,
2013-05-06,8.0,,120.95,
2013-05-07,13.0,4.0,106.81,0.76
2013-05-08,11.0,2.0,113.95,0.85
2013-05-09,13.0,3.0,109.56,0.81
2013-05-10,15.0,1.0,117.68,0.94
2013-05-11,9.0,1.0,115.4,0.9
2013-05-12,7.0,,114.32,
2013-05-13,8.0,2.0,117.5,0.8
2013-05-14,15.0,3.0,119.0,0.83
2013-05-15,10.0,3.0,114.98,0.77
2013-05-16,17.0,1.0,115.09,0.94
2013-05-17,21.0,6.0,124.49,0.78
2013-05-18,12.0,4.0,123.75,0.75
2013-05-19,9.0,2.0,121.06,0.82
2013-05-20,13.0,3.0,122.65,0.81
2013-05-21,24.0,1.0,122.5,0.96
2013-05-22,9.0,3.0,122.64,0.75
2013-05-23,14.0,,125.67,
2013-05-24,17.0,1.0,131.5,0.94
2013-05-25,8.0,1.0,132.69,0.89
2013-05-26,4.0,2.0,134.05,0.67
2013-05-27,7.0,1.0,132.61,0.88
2013-05-28,15.0,2.0,128.32,0.88
2013-05-29,13.0,3.0,129.98,0.81
2013-05-30,13.0,,131.0,
2013-05-31,10.0,1.0,127.34,0.91
2013-06-01,9.0,,129.2,
2013-06-02,6.0,,120.6,
2013-06-03,14.0,1.0,120.0,0.93
2013-06-04,18.0,3.0,120.57,0.86
2013-06-05,8.0,,122.41,
2013-06-06,12.0,1.0,120.69,0.92
2013-06-07,16.0,,110.3,
2013-06-08,4.0,,107.8,
2013-06-09,8.0,5.0,98.47,0.62
2013-06-10,10.0,,104.97,
2013-06-11,8.0,2.0,108.0,0.8
2013-06-12,5.0,1.0,108.16,0.83
2013-06-13,4.0,2.0,109.0,0.67
2013-06-14,8.0,1.0,100.0,0.89
2013-06-15,5.0,2.0,101.97,0.71
2013-06-16,8.0,2.0,100.0,0.8
2013-06-17,9.0,,100.53,
2013-06-18,8.0,,107.39,
2013-06-19,5.0,2.0,107.84,0.71
2013-06-20,13.0,,111.97,
2013-06-21,12.0,1.0,111.0,0.92
2013-06-22,7.0,1.0,109.09,0.88
2013-06-23,6.0,2.0,107.68,0.75
2013-06-24,17.0,3.0,101.97,0.85
2013-06-25,6.0,6.0,103.87,0.5
2013-06-26,14.0,1.0,104.41,0.93
2013-06-27,12.0,2.0,102.79,0.86
2013-06-28,19.0,,96.63,
2013-06-29,5.0,,95.85,
2013-06-30,10.0,3.0,96.5,0.77
2013-07-01,6.0,1.0,91.0,0.86
2013-07-02,17.0,2.0,89.55,0.89
2013-07-03,6.0,3.0,82.8,0.67
2013-07-04,16.0,2.0,79.8,0.89
2013-07-05,11.0,1.0,67.86,0.92
2013-07-06,8.0,2.0,69.35,0.8
2013-07-07,9.0,2.0,70.94,0.82
2013-07-08,6.0,2.0,77.64,0.75
2013-07-09,6.0,2.0,76.33,0.75
2013-07-10,12.0,1.0,78.59,0.92
2013-07-11,8.0,3.0,87.15,0.73
2013-07-12,10.0,1.0,97.8,0.91
2013-07-13,7.0,,96.0,
2013-07-14,6.0,,94.75,
2013-07-15,4.0,5.0,98.38,0.44
2013-07-16,9.0,,97.01,
2013-07-17,11.0,1.0,97.97,0.92
2013-07-18,9.0,2.0,90.4,0.82
2013-07-19,10.0,1.0,93.41,0.91
2013-07-20,1.0,,91.88,
2013-07-21,5.0,,88.94,
2013-07-22,9.0,,91.79,
2013-07-23,6.0,,95.4,
2013-07-24,12.0,5.0,93.62,0.71
2013-07-25,11.0,1.0,96.2,0.92
2013-07-26,13.0,1.0,96.39,0.93
2013-07-27,6.0,2.0,95.2,0.75
2013-07-28,4.0,,99.0,
2013-07-29,6.0,1.0,101.04,0.86
2013-07-30,7.0,3.0,101.9,0.7
2013-07-31,13.0,1.0,104.96,0.93
2013-08-01,12.0,,104.19,
2013-08-02,8.0,1.0,105.5,0.89
2013-08-03,8.0,,103.8,
2013-08-04,6.0,5.0,104.67,0.55
2013-08-05,11.0,1.0,106.4,0.92
2013-08-06,13.0,,106.88,
2013-08-07,8.0,,105.6,
2013-08-08,7.0,,101.9,
2013-08-09,10.0,,102.3,
2013-08-10,6.0,1.0,102.62,0.86
2013-08-11,7.0,1.0,103.85,0.88
2013-08-12,8.0,3.0,104.99,0.73
2013-08-13,8.0,2.0,107.3,0.8
2013-08-14,12.0,2.0,100.03,0.86
2013-08-15,9.0,,98.28,
2013-08-16,17.0,1.0,98.51,0.94
2013-08-17,9.0,1.0,98.39,0.9
2013-08-18,6.0,1.0,99.02,0.86
2013-08-19,10.0,2.0,102.07,0.83
2013-08-20,17.0,2.0,104.59,0.89
2013-08-21,9.0,1.0,109.75,0.9
2013-08-22,15.0,1.0,111.01,0.94
2013-08-23,6.0,,107.48,
2013-08-24,12.0,1.0,108.79,0.92
2013-08-25,8.0,,112.9,
2013-08-26,11.0,2.0,111.8,0.85
2013-08-27,14.0,2.0,117.52,0.88
2013-08-28,12.0,3.0,119.25,0.8
2013-08-29,19.0,3.0,119.48,0.86
2013-08-30,14.0,,124.79,
2013-08-31,8.0,4.0,132.75,0.67
2013-09-01,4.0,,130.82,
2013-09-02,15.0,,131.03,
2013-09-03,7.0,,130.45,
2013-09-04,15.0,,126.74,
2013-09-05,12.0,1.0,124.51,0.92
2013-09-06,5.0,4.0,122.44,0.56
2013-09-07,4.0,,120.15,
2013-09-08,4.0,3.0,118.51,0.57
2013-09-09,12.0,1.0,121.66,0.92
2013-09-10,11.0,1.0,123.39,0.92
2013-09-11,13.0,3.0,124.1,0.81
2013-09-12,7.0,2.0,128.45,0.78
2013-09-13,11.0,,128.29,
2013-09-14,9.0,,124.32,
2013-09-15,6.0,2.0,125.46,0.75
2013-09-16,15.0,1.0,126.02,0.94
2013-09-17,4.0,1.0,127.56,0.8
2013-09-18,10.0,1.0,127.23,0.91
2013-09-19,9.0,,124.1,
2013-09-20,4.0,,123.98,
2013-09-21,6.0,,123.5,
2013-09-22,9.0,,122.78,
2013-09-23,6.0,1.0,123.02,0.86
2013-09-24,7.0,3.0,122.59,0.7
2013-09-25,10.0,,124.18,
2013-09-26,8.0,,123.85,
2013-09-27,12.0,3.0,125.6,0.8
2013-09-28,10.0,,126.5,
2013-09-29,5.0,,128.1,
2013-09-30,6.0,5.0,125.8,0.55
2013-10-01,12.0,,127.11,
2013-10-02,20.0,7.0,104.47,0.74
2013-10-03,12.0,5.0,116.95,0.71
2013-10-04,15.0,4.0,122.0,0.79
2013-10-05,11.0,2.0,121.51,0.85
2013-10-06,7.0,1.0,121.6,0.88
2013-10-07,15.0,,123.6,
2013-10-08,14.0,2.0,123.84,0.88
2013-10-09,13.0,4.0,126.08,0.76
2013-10-10,9.0,3.0,126.43,0.75
2013-10-11,4.0,,126.84,
2013-10-12,7.0,,127.53,
2013-10-13,9.0,1.0,129.74,0.9
2013-10-14,19.0,2.0,135.69,0.9
2013-10-15,13.0,2.0,139.24,0.87
2013-10-16,16.0,,141.83,
2013-10-17,7.0,,143.33,
2013-10-18,9.0,1.0,150.59,0.9
2013-10-19,12.0,2.0,165.05,0.86
2013-10-20,7.0,,165.71,
2013-10-21,15.0,7.0,177.07,0.68
2013-10-22,18.0,4.0,191.78,0.82
2013-10-23,10.0,2.0,199.95,0.83
2013-10-24,34.0,1.0,195.78,0.97
2013-10-25,22.0,2.0,172.81,0.92
2013-10-26,12.0,,179.71,
2013-10-27,9.0,3.0,189.06,0.75
2013-10-28,14.0,2.0,196.25,0.88
2013-10-29,25.0,8.0,202.09,0.76
2013-10-30,23.0,2.0,203.39,0.92
2013-10-31,18.0,4.0,201.61,0.82
2013-11-01,16.0,1.0,203.24,0.94
2013-11-02,10.0,2.0,204.15,0.83
2013-11-03,11.0,3.0,206.85,0.79
2013-11-04,27.0,1.0,225.1,0.96
2013-11-05,27.0,6.0,246.63,0.82
2013-11-06,34.0,6.0,258.23,0.85
2013-11-07,49.0,5.0,292.32,0.91
2013-11-08,48.0,14.0,325.56,0.77
2013-11-09,27.0,4.0,359.76,0.87
2013-11-10,27.0,4.0,296.91,0.87
2013-11-11,23.0,4.0,339.38,0.85
2013-11-12,20.0,8.0,353.95,0.71
2013-11-13,45.0,11.0,391.64,0.8
2013-11-14,38.0,5.0,416.5,0.88
2013-11-15,27.0,8.0,428.24,0.77
2013-11-16,21.0,3.0,433.53,0.88
2013-11-17,54.0,9.0,463.0,0.86
2013-11-18,123.0,26.0,583.16,0.83
2013-11-19,129.0,23.0,559.99,0.85
2013-11-20,83.0,9.0,595.0,0.9
2013-11-21,56.0,2.0,694.95,0.97
2013-11-22,94.0,7.0,761.0,0.93
2013-11-23,51.0,15.0,837.99,0.77
2013-11-24,44.0,8.0,833.16,0.85
2013-11-25,57.0,5.0,814.0,0.92
2013-11-26,75.0,3.0,844.9,0.96
2013-11-27,151.0,23.0,961.0,0.87
2013-11-28,123.0,18.0,1009.0,0.87
2013-11-29,99.0,12.0,1083.9,0.89
2013-11-30,87.0,11.0,1119.96,0.89
2013-12-01,87.0,12.0,970.0,0.88
2013-12-02,92.0,7.0,992.27,0.93
2013-12-03,84.0,9.0,1060.0,0.9
2013-12-04,100.0,7.0,1151.0,0.93
2013-12-05,126.0,9.0,1028.34,0.93
2013-12-06,106.0,12.0,894.0,0.9
2013-12-07,106.0,13.0,727.29,0.89
2013-12-08,56.0,7.0,722.99,0.89
2013-12-09,104.0,10.0,871.0,0.91
2013-12-10,96.0,7.0,936.98,0.93
2013-12-11,91.0,4.0,886.2,0.96
2013-12-12,84.0,9.0,845.75,0.9
2013-12-13,95.0,10.0,874.0,0.9
2013-12-14,54.0,6.0,864.7,0.9
2013-12-15,37.0,6.0,848.17,0.86
2013-12-16,62.0,7.0,709.0,0.9
2013-12-17,83.0,18.0,702.05,0.82
2013-12-18,158.0,20.0,576.16,0.89
2013-12-19,71.0,12.0,653.0,0.86
2013-12-20,61.0,3.0,660.0,0.95
2013-12-21,45.0,3.0,612.5,0.94
2013-12-22,42.0,4.0,637.0,0.91
2013-12-23,47.0,,639.9,
2013-12-24,48.0,6.0,647.27,0.89
2013-12-25,49.0,3.0,658.07,0.94
2013-12-26,38.0,3.0,734.42,0.93
2013-12-27,41.0,8.0,715.51,0.84
2013-12-28,43.0,6.0,701.61,0.88
2013-12-29,27.0,4.0,714.79,0.87
2013-12-30,41.0,2.0,739.1,0.95
2013-12-31,,,731.0,
2014-01-01,45.0,6.0,746.9,0.88
2014-01-02,81.0,3.0,758.01,0.96
2014-01-03,105.0,5.0,806.21,0.95
2014-01-04,88.0,4.0,822.38,0.96
2014-01-05,102.0,5.0,896.0,0.95
2014-01-06,125.0,8.0,934.21,0.94
2014-01-07,121.0,6.0,867.38,0.95
2014-01-08,121.0,8.0,825.29,0.94
2014-01-09,86.0,6.0,809.17,0.93
2014-01-10,97.0,3.0,827.46,0.97
2014-01-11,69.0,2.0,891.85,0.97
2014-01-12,41.0,5.0,851.0,0.89
2014-01-13,53.0,6.0,807.83,0.9
2014-01-14,65.0,3.0,820.75,0.96
2014-01-15,72.0,3.0,847.7,0.96
2014-01-16,76.0,9.0,830.9,0.89
2014-01-17,56.0,8.0,793.0,0.88
2014-01-18,31.0,6.0,801.53,0.84
2014-01-19,39.0,7.0,833.0,0.85
2014-01-20,49.0,5.0,831.72,0.91
2014-01-21,77.0,4.0,822.56,0.95
2014-01-22,85.0,10.0,813.05,0.89
2014-01-23,82.0,10.0,813.02,0.89
2014-01-24,72.0,11.0,789.1,0.87
2014-01-25,61.0,2.0,806.0,0.97
2014-01-26,70.0,2.0,826.77,0.97
2014-01-27,71.0,8.0,777.0,0.9
2014-01-28,97.0,9.0,800.2,0.92
2014-01-29,66.0,9.0,803.6,0.88
2014-01-30,71.0,10.0,799.37,0.88
2014-01-31,65.0,9.0,802.5,0.88
2014-02-01,33.0,6.0,815.99,0.85
2014-02-02,46.0,6.0,819.57,0.88
2014-02-03,51.0,6.0,813.8,0.89
2014-02-04,75.0,11.0,809.05,0.87
2014-02-05,59.0,8.0,800.0,0.88
2014-02-06,70.0,11.0,778.0,0.86
2014-02-07,81.0,18.0,742.78,0.82
2014-02-08,49.0,4.0,707.0,0.92
2014-02-09,54.0,9.0,710.0,0.86
2014-02-10,107.0,20.0,665.0,0.84
2014-02-11,81.0,22.0,670.0,0.79
2014-02-12,78.0,9.0,667.01,0.9
2014-02-13,63.0,13.0,633.99,0.83
2014-02-14,75.0,5.0,672.1,0.94
2014-02-15,36.0,5.0,651.42,0.88
2014-02-16,58.0,3.0,623.5,0.95
2014-02-17,64.0,5.0,642.0,0.93
2014-02-18,65.0,16.0,626.77,0.8
2014-02-19,56.0,5.0,623.93,0.92
2014-02-20,77.0,10.0,582.7,0.89
2014-02-21,42.0,6.0,566.16,0.88
2014-02-22,40.0,7.0,603.98,0.85
2014-02-23,36.0,3.0,626.77,0.92
2014-02-24,56.0,6.0,545.0,0.9
2014-02-25,147.0,58.0,528.0,0.72
2014-02-26,85.0,22.0,585.38,0.79
2014-02-27,81.0,8.0,585.17,0.91
2014-02-28,81.0,33.0,577.97,0.71
2014-03-01,58.0,9.0,571.5,0.87
2014-03-02,49.0,7.0,559.88,0.88
2014-03-03,87.0,5.0,666.5,0.95
2014-03-04,90.0,15.0,677.61,0.86
2014-03-05,71.0,8.0,664.85,0.9
2014-03-06,102.0,36.0,657.02,0.74
2014-03-07,96.0,21.0,621.3,0.82
2014-03-08,66.0,9.0,609.0,0.88
2014-03-09,32.0,11.0,637.99,0.74
2014-03-10,79.0,6.0,621.99,0.93
2014-03-11,76.0,10.0,622.9,0.88
2014-03-12,82.0,5.0,642.1,0.94
2014-03-13,51.0,5.0,642.61,0.91
2014-03-14,58.0,4.0,636.47,0.94
2014-03-15,40.0,7.0,636.29,0.85
2014-03-16,37.0,7.0,634.94,0.84
2014-03-17,39.0,7.0,624.7,0.85
2014-03-18,49.0,3.0,627.0,0.94
2014-03-19,63.0,6.0,608.41,0.91
2014-03-20,65.0,4.0,590.0,0.94
2014-03-21,62.0,7.0,579.99,0.9
2014-03-22,47.0,3.0,557.0,0.94
2014-03-23,36.0,1.0,567.13,0.97
2014-03-24,60.0,5.0,572.0,0.92
2014-03-25,110.0,6.0,580.02,0.95
2014-03-26,92.0,14.0,585.7,0.87
2014-03-27,77.0,9.0,520.2,0.9
2014-03-28,116.0,12.0,503.0,0.91
2014-03-29,82.0,9.0,499.94,0.9
2014-03-30,47.0,7.0,449.02,0.87
2014-03-31,68.0,6.0,457.0,0.92
2014-04-01,94.0,9.0,479.51,0.91
2014-04-02,67.0,7.0,445.0,0.91
2014-04-03,58.0,11.0,446.31,0.84
2014-04-04,55.0,11.0,446.01,0.83
2014-04-05,46.0,2.0,451.84,0.96
2014-04-06,46.0,6.0,459.67,0.88
2014-04-07,38.0,5.0,447.74,0.88
2014-04-08,51.0,3.0,454.07,0.94
2014-04-09,49.0,6.0,443.1,0.89
2014-04-10,61.0,15.0,401.0,0.8
2014-04-11,54.0,11.0,427.99,0.83
2014-04-12,39.0,6.0,424.98,0.87
2014-04-13,27.0,2.0,405.0,0.93
2014-04-14,41.0,11.0,453.14,0.79
2014-04-15,45.0,7.0,489.91,0.87
2014-04-16,37.0,4.0,511.5,0.9
2014-04-17,41.0,6.0,495.0,0.87
2014-04-18,25.0,,479.98,
2014-04-19,31.0,7.0,499.9,0.82
2014-04-20,37.0,1.0,500.19,0.97
2014-04-21,26.0,1.0,496.5,0.96
2014-04-22,33.0,2.0,493.33,0.94
2014-04-23,41.0,5.0,487.3,0.89
2014-04-24,42.0,5.0,491.6,0.89
2014-04-25,37.0,5.0,459.15,0.88
2014-04-26,21.0,1.0,463.88,0.95
2014-04-27,19.0,2.0,440.1,0.9
2014-04-28,30.0,5.0,447.0,0.86
2014-04-29,45.0,3.0,447.7,0.94
2014-04-30,46.0,7.0,449.0,0.87
2014-05-01,37.0,6.0,460.01,0.86
2014-05-02,26.0,3.0,447.51,0.9
2014-05-03,32.0,6.0,434.5,0.84
2014-05-04,22.0,3.0,436.21,0.88
2014-05-05,38.0,7.0,427.83,0.84
2014-05-06,35.0,6.0,430.33,0.85
2014-05-07,39.0,10.0,446.65,0.8
2014-05-08,44.0,5.0,441.5,0.9
2014-05-09,42.0,3.0,452.02,0.93
2014-05-10,33.0,2.0,452.42,0.94
2014-05-11,24.0,1.0,435.0,0.96
2014-05-12,27.0,1.0,441.5,0.96
2014-05-13,30.0,4.0,438.95,0.88
2014-05-14,43.0,4.0,447.49,0.91
2014-05-15,46.0,3.0,448.99,0.94
2014-05-16,42.0,4.0,449.51,0.91
2014-05-17,21.0,3.0,449.08,0.88
2014-05-18,21.0,5.0,447.14,0.81
2014-05-19,30.0,5.0,446.42,0.86
2014-05-20,57.0,2.0,485.01,0.97
2014-05-21,54.0,4.0,494.87,0.93
2014-05-22,75.0,6.0,523.84,0.93
2014-05-23,42.0,5.0,527.47,0.89
2014-05-24,21.0,2.0,521.52,0.91
2014-05-25,39.0,5.0,575.0,0.89
2014-05-26,43.0,4.0,584.0,0.91
2014-05-27,79.0,8.0,581.87,0.91
2014-05-28,35.0,4.0,574.33,0.9
2014-05-29,43.0,3.0,568.0,0.93
2014-05-30,49.0,2.0,609.03,0.96
2014-05-31,29.0,2.0,620.45,0.94
2014-06-01,35.0,,674.98,
2014-06-02,51.0,2.0,631.49,0.96
2014-06-03,47.0,5.0,673.9,0.9
2014-06-04,48.0,5.0,644.66,0.91
2014-06-05,42.0,3.0,658.72,0.93
2014-06-06,37.0,5.0,655.75,0.88
2014-06-07,19.0,5.0,654.3,0.79
2014-06-08,30.0,3.0,652.0,0.91
2014-06-09,37.0,1.0,650.93,0.97
2014-06-10,35.0,10.0,649.89,0.78
2014-06-11,40.0,9.0,639.99,0.82
2014-06-12,65.0,5.0,617.0,0.93
2014-06-13,43.0,10.0,582.0,0.81
2014-06-14,29.0,4.0,557.92,0.88
2014-06-15,24.0,1.0,560.49,0.96
2014-06-16,43.0,3.0,595.0,0.93
2014-06-17,48.0,6.0,597.65,0.89
2014-06-18,47.0,5.0,604.6,0.9
2014-06-19,36.0,10.0,604.32,0.78
2014-06-20,48.0,7.0,593.33,0.87
2014-06-21,36.0,,590.99,
2014-06-22,16.0,,596.08,
2014-06-23,55.0,12.0,591.5,0.82
2014-06-24,41.0,3.0,585.54,0.93
2014-06-25,36.0,3.0,567.0,0.92
2014-06-26,36.0,4.0,569.0,0.9
2014-06-27,30.0,4.0,588.97,0.88
2014-06-28,39.0,4.0,597.08,0.91
2014-06-29,29.0,4.0,596.0,0.88
2014-06-30,41.0,4.0,620.0,0.91
2014-07-01,57.0,2.0,654.45,0.97
2014-07-02,44.0,7.0,654.0,0.86
2014-07-03,40.0,7.0,644.04,0.85
2014-07-04,41.0,4.0,635.49,0.91
2014-07-05,27.0,2.0,632.78,0.93
2014-07-06,28.0,6.0,634.49,0.82
2014-07-07,32.0,6.0,621.98,0.84
2014-07-08,39.0,3.0,623.7,0.93
2014-07-09,36.0,2.0,624.84,0.95
2014-07-10,59.0,1.0,619.78,0.98
2014-07-11,32.0,1.0,630.31,0.97
2014-07-12,32.0,3.0,631.98,0.91
2014-07-13,33.0,,630.9,
2014-07-14,29.0,4.0,622.8,0.88
2014-07-15,33.0,3.0,623.17,0.92
2014-07-16,56.0,,619.48,
2014-07-17,52.0,5.0,626.0,0.91
2014-07-18,63.0,9.0,629.86,0.88
2014-07-19,48.0,7.0,630.92,0.87
2014-07-20,31.0,5.0,623.77,0.86
2014-07-21,40.0,7.0,619.14,0.85
2014-07-22,43.0,7.0,621.03,0.86
2014-07-23,42.0,3.0,622.01,0.93
2014-07-24,46.0,2.0,601.18,0.96
2014-07-25,23.0,2.0,602.59,0.92
2014-07-26,25.0,6.0,595.88,0.81
2014-07-27,21.0,2.0,592.51,0.91
2014-07-28,52.0,3.0,586.96,0.95
2014-07-29,32.0,1.0,581.5,0.97
2014-07-30,31.0,2.0,573.48,0.94
2014-07-31,33.0,3.0,586.0,0.92
2014-08-01,35.0,2.0,601.94,0.95
2014-08-02,19.0,1.0,591.59,0.95
2014-08-03,24.0,3.0,589.79,0.89
2014-08-04,24.0,1.0,593.94,0.96
2014-08-05,23.0,5.0,580.21,0.82
2014-08-06,20.0,2.0,581.6,0.91
2014-08-07,30.0,2.0,587.24,0.94
2014-08-08,41.0,4.0,589.3,0.91
2014-08-09,30.0,3.0,588.61,0.91
2014-08-10,20.0,1.0,588.99,0.95
2014-08-11,38.0,3.0,578.97,0.93
2014-08-12,30.0,5.0,569.54,0.86
2014-08-13,40.0,2.0,550.14,0.95
2014-08-14,51.0,7.0,521.66,0.88
2014-08-15,45.0,3.0,498.16,0.94
2014-08-16,26.0,2.0,509.0,0.93
2014-08-17,28.0,5.0,491.88,0.85
2014-08-18,50.0,9.0,468.19,0.85
2014-08-19,38.0,7.0,487.5,0.84
2014-08-20,35.0,3.0,507.3,0.92
2014-08-21,41.0,6.0,525.78,0.87
2014-08-22,43.0,3.0,518.25,0.93
2014-08-23,32.0,3.0,503.88,0.91
2014-08-24,22.0,4.0,510.75,0.85
2014-08-25,30.0,4.0,503.79,0.88
2014-08-26,42.0,2.0,512.79,0.95
2014-08-27,46.0,5.0,514.84,0.9
2014-08-28,38.0,5.0,509.39,0.88
2014-08-29,40.0,7.0,511.99,0.85
2014-08-30,24.0,6.0,503.88,0.8
2014-08-31,28.0,4.0,477.98,0.88
2014-09-01,37.0,8.0,482.59,0.82
2014-09-02,47.0,5.0,483.65,0.9
2014-09-03,42.0,4.0,472.76,0.91
2014-09-04,46.0,2.0,486.0,0.96
2014-09-05,47.0,3.0,485.91,0.94
2014-09-06,36.0,1.0,481.09,0.97
2014-09-07,29.0,4.0,480.62,0.88
2014-09-08,45.0,3.0,476.61,0.94
2014-09-09,62.0,1.0,466.48,0.98
2014-09-10,36.0,2.0,485.03,0.95
2014-09-11,38.0,4.0,469.0,0.9
2014-09-12,47.0,,470.43,
2014-09-13,30.0,2.0,479.86,0.94
2014-09-14,46.0,7.0,475.49,0.87
2014-09-15,50.0,2.0,475.3,0.96
2014-09-16,75.0,4.0,468.0,0.95
2014-09-17,57.0,9.0,448.0,0.86
2014-09-18,52.0,1.0,428.19,0.98
2014-09-19,75.0,9.0,398.89,0.89
2014-09-20,36.0,3.0,415.56,0.92
2014-09-21,30.0,1.0,406.3,0.97
2014-09-22,55.0,2.0,400.98,0.96
2014-09-23,76.0,2.0,423.0,0.97
2014-09-24,63.0,6.0,431.91,0.91
2014-09-25,45.0,3.0,408.08,0.94
2014-09-26,61.0,2.0,405.14,0.97
2014-09-27,30.0,2.0,400.74,0.94
2014-09-28,31.0,1.0,380.0,0.97
2014-09-29,51.0,3.0,381.94,0.94
2014-09-30,58.0,8.0,382.67,0.88
2014-10-01,52.0,2.0,385.27,0.96
2014-10-02,43.0,3.0,375.85,0.93
2014-10-03,51.0,5.0,363.75,0.91
2014-10-04,37.0,9.0,336.0,0.8
2014-10-05,60.0,8.0,293.67,0.88
2014-10-06,62.0,5.0,331.2,0.93
2014-10-07,46.0,1.0,330.7,0.98
2014-10-08,40.0,5.0,346.26,0.89
2014-10-09,36.0,2.0,378.94,0.95
2014-10-10,30.0,1.0,358.97,0.97
2014-10-11,36.0,,359.99,
2014-10-12,31.0,2.0,364.83,0.94
2014-10-13,50.0,6.0,381.46,0.89
2014-10-14,40.0,4.0,411.89,0.91
2014-10-15,37.0,1.0,394.0,0.97
2014-10-16,43.0,4.0,378.02,0.91
2014-10-17,38.0,5.0,382.83,0.88
2014-10-18,25.0,3.0,389.68,0.89
2014-10-19,25.0,1.0,388.99,0.96
2014-10-20,38.0,2.0,384.95,0.95
2014-10-21,39.0,1.0,387.0,0.98
2014-10-22,28.0,2.0,385.1,0.93
2014-10-23,40.0,2.0,363.99,0.95
2014-10-24,37.0,1.0,358.46,0.97
2014-10-25,34.0,2.0,348.89,0.94
2014-10-26,29.0,4.0,355.43,0.88
2014-10-27,48.0,9.0,356.5,0.84
2014-10-28,35.0,5.0,354.94,0.88
2014-10-29,43.0,4.0,343.53,0.91
2014-10-30,32.0,4.0,337.0,0.89
2014-10-31,34.0,3.0,340.95,0.92
2014-11-01,16.0,6.0,327.39,0.73
2014-11-02,16.0,1.0,326.41,0.94
2014-11-03,38.0,1.0,325.81,0.97
2014-11-04,37.0,1.0,328.72,0.97
2014-11-05,30.0,2.0,341.99,0.94
2014-11-06,52.0,4.0,347.96,0.93
2014-11-07,39.0,2.0,342.26,0.95
2014-11-08,39.0,2.0,345.84,0.95
2014-11-09,37.0,2.0,356.34,0.95
2014-11-10,42.0,1.0,375.87,0.98
2014-11-11,40.0,1.0,365.04,0.98
2014-11-12,76.0,2.0,430.07,0.97
2014-11-13,60.0,3.0,406.56,0.95
2014-11-14,45.0,1.0,396.56,0.98
2014-11-15,38.0,3.0,373.14,0.93
2014-11-16,37.0,1.0,383.65,0.97
2014-11-17,40.0,4.0,378.48,0.91
2014-11-18,47.0,3.0,379.91,0.94
2014-11-19,46.0,4.0,374.77,0.92
2014-11-20,39.0,2.0,361.7,0.95
2014-11-21,40.0,3.0,356.9,0.93
2014-11-22,32.0,1.0,359.8,0.97
2014-11-23,19.0,5.0,362.99,0.79
2014-11-24,38.0,2.0,384.0,0.95
2014-11-25,55.0,2.0,381.03,0.96
2014-11-26,54.0,3.0,371.44,0.95
2014-11-27,43.0,1.0,372.62,0.98
2014-11-28,29.0,2.0,376.12,0.94
